3	1800350348	5.0
3	1800021580	5.0
3	1800139980	5.0
3	1800024386	5.0
3	1800019201	5.0
3	1800359873	5.0
3	1800071965	5.0
3	1800019822	5.0
3	1800019301	5.0
3	1800194750	5.0
3	1800024574	5.0
3	1800018623	5.0
6	1800019594	5.0
6	1800334348	5.0
6	1800350475	5.0
6	1800024141	5.0
6	1800019654	4.0
6	1800020102	5.0
6	1800285442	5.0
6	1800359873	4.0
6	1800026053	5.0
6	1800256345	4.0
6	1800026398	3.0
6	1800080788	5.0
6	1800019304	5.0
6	1800024300	5.0
6	1800258858	4.0
6	1800021799	5.0
7	1802761123	5.0
7	1800367822	5.0
7	1800107656	5.0
7	1800353545	5.0
7	1800057997	4.0
7	1800161524	5.0
7	1800233344	5.0
22	1800019304	5.0
22	1800025486	5.0
22	1800340649	5.0
22	1800192965	5.0
22	1800086535	4.0
22	1800022982	5.0
22	1800026398	3.0
22	1802821120	5.0
22	1800353817	5.0
22	1800354935	3.0
30	1800022026	5.0
30	1800018889	4.0
30	1800020489	5.0
30	1800018639	5.0
30	1800019151	3.0
30	1800024386	5.0
30	1800353477	4.0
30	1800350977	5.0
30	1800367007	4.0
30	1800360158	5.0
30	1800201304	5.0
30	1800240281	5.0
30	1800026398	4.0
30	1808434256	5.0
30	1800024464	5.0
30	1800024401	5.0
30	1800420528	5.0
30	1800234414	5.0
30	1800019822	5.0
30	1800361191	5.0
30	1800353571	4.0
30	1800019512	5.0
30	1800025913	5.0
30	1800019257	5.0
35	1800019594	5.0
35	1802956884	5.0
35	1800164872	4.0
35	1800350475	5.0
35	1800061638	5.0
35	1800026758	5.0
35	1800120902	5.0
35	1800022106	5.0
35	1800174173	4.0
35	1800026459	5.0
46	1800019304	5.0
46	1800025838	5.0
46	1800026398	5.0
46	1800025551	5.0
46	1800018623	5.0
46	1800217371	5.0
46	1800020333	5.0
59	1800019594	5.0
59	1800363151	5.0
59	1802822645	5.0
59	1800107656	5.0
59	1800353477	5.0
59	1800040967	5.0
59	1802761123	5.0
59	1800112667	5.0
59	1800174173	5.0
59	1800024664	5.0
59	1800172505	5.0
59	1800212880	5.0
59	1800175507	5.0
59	1800077675	5.0
59	1800148719	5.0
59	1800165355	5.0
59	1800250021	5.0
59	1800208166	5.0
59	1800205053	5.0
59	1800139450	5.0
59	1800020664	5.0
59	1800253182	5.0
59	1802816711	5.0
59	1800279802	5.0
62	1800082735	5.0
62	1800119695	4.0
62	1800202853	5.0
62	1800062915	5.0
62	1800359873	5.0
62	1800121659	5.0
62	1800256345	5.0
62	1800026398	5.0
62	1803453994	5.0
62	1800217371	5.0
66	1800065666	5.0
66	1800075456	5.0
66	1800023302	4.0
66	1800373145	4.0
66	1800353559	5.0
66	1800024275	5.0
66	1800109653	5.0
66	1800351979	5.0
66	1800247909	5.0
66	1800018938	4.0
66	1800022843	5.0
66	1800018623	5.0
